geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1542,-23.571720838738575,-46.622926587425695,são paulo,SP
1543,-23.575972882595654,-46.6189067776848,são paulo,SP
1544,-23.57895688444928,-46.61803134869376,são paulo,SP
1545,-23.582331293092487,-46.618286599919195,são paulo,SP
1546,-23.58085091395927,-46.6225527105142,são paulo,SP
1548,-23.580874414651753,-46.61548109339832,são paulo,SP
1549,-23.578886368024715,-46.61663141756595,são paulo,SP
1550,-23.575067948092837,-46.61811550069248,são paulo,SP
1551,-23.572864152374617,-46.6127283558197,são paulo,SP
1552,-23.571955068555592,-46.61119233625707,são paulo,SP
1553,-23.576309115256993,-46.60952811011937,são paulo,SP
2010,-23.514929559813023,-46.62640583152521,são paulo,SP
2011,-23.507180947544565,-46.62628243450282,são paulo,SP
2012,-23.516060949947278,-46.62950760331549,são paulo,SP
2013,-23.505830161809683,-46.62372342728948,são paulo,SP
2016,-23.613113126839394,-46.50930754884874,são paulo,SP
2018,-23.49781085789716,-46.62778079822836,são paulo,SP
2019,-23.499199445467102,-46.63097195337295,são paulo,SP
2020,-23.499331575076454,-46.63225296003806,são paulo,SP
2021,-23.49930611518263,-46.63638298557326,são paulo,SP
2022,-23.50623786745398,-46.64043238758518,são paulo,SP
2028,-23.50746649624909,-46.61739386081135,são paulo,SP
2029,-23.51120380502009,-46.62128454916095,são paulo,SP
2030,-23.50329594505872,-46.62458322231012,são paulo,SP
2032,-23.51388404134693,-46.62397410837331,são paulo,SP
2033,-23.50231425393859,-46.61744838426911,são paulo,SP
2034,-23.505830161809683,-46.62372342728948,são paulo,SP
2035,-23.502257245628712,-46.62244049278663,são paulo,SP
2036,-23.50286711878931,-46.620236912574285,são paulo,SP
2037,-23.50367119900167,-46.623604065497155,são paulo,SP
2038,-23.49670437295883,-46.622520627041155,são paulo,SP
2039,-23.49336764556529,-46.62179762170351,são paulo,SP
2040,-23.490969831525216,-46.622156532056096,são paulo,SP
2041,-23.490236723844397,-46.621647591869106,são paulo,SP
2042,-23.498638889260757,-46.61489058756995,são paulo,SP
2043,-23.49533893377784,-46.61471125689937,são paulo,SP
2044,-23.497631632812002,-46.620223989035736,são paulo,SP
2045,-23.496775082982307,-46.614855939494475,são paulo,SP
2046,-23.492557110190976,-46.61084752914189,são paulo,SP
2049,-23.5149758170985,-46.61611264542106,são paulo,SP
2050,-23.518949510416014,-46.61044254968546,são paulo,SP
2051,-23.517016648623716,-46.61128654316458,são paulo,SP
2052,-23.52073166833056,-46.60909138190317,são paulo,SP
2054,-23.51868948542905,-46.608852326533565,são paulo,SP
2055,-23.515203583126546,-46.60570247307978,são paulo,SP
2056,-23.515401446852074,-46.59649809769749,são paulo,SP
2060,-23.519771979456436,-46.601601951843755,são paulo,SP
2064,-23.51980445850884,-46.59596976963471,são paulo,SP
2065,-23.51221750069249,-46.607269300998325,são paulo,SP
2066,-23.509446368487346,-46.60866109086898,são paulo,SP
2067,-23.510092631138566,-46.59572454302037,são paulo,SP
2068,-23.512387421316856,-46.611086951151236,são paulo,SP
2069,-23.50678868803739,-46.61365221288013,são paulo,SP
2071,-23.507280702464115,-46.59977120621503,são paulo,SP
2072,-23.501173243407013,-46.6117638157135,são paulo,SP
2073,-23.50152583596861,-46.610071878988975,são paulo,SP
2074,-23.50696804830049,-46.59546044116792,são paulo,SP
2075,-23.507773731894478,-46.6043249866698,são paulo,SP
2076,-23.506064067718874,-46.59810572952856,são paulo,SP
2077,-23.50485496641469,-46.596856442408665,são paulo,SP
2078,-23.503936746321205,-46.596040249523845,são paulo,SP
2079,-23.499549115182628,-46.60480393450282,são paulo,SP
2081,-23.497383604218356,-46.60489517638064,são paulo,SP
2082,-23.49543515098964,-46.6055058769115,são paulo,SP
2083,-23.49799898834324,-46.59686207992387,são paulo,SP
2084,-23.498746237558557,-46.60014745045634,são paulo,SP
2110,-23.52188843014645,-46.59374225679054,são paulo,SP
2111,-23.519989235717095,-46.593817165979715,são paulo,SP
2112,-23.52367158102343,-46.59386360277186,são paulo,SP
2113,-23.521472240378998,-46.59201855500125,são paulo,SP
2114,-23.52228692176485,-46.591356436176596,são paulo,SP
2115,-23.526499508561297,-46.59188593503609,são paulo,SP
2116,-23.525238562034723,-46.589436880373945,são paulo,SP
2117,-23.520249345547903,-46.593497860118866,são paulo,SP
2118,-23.516789731057756,-46.59449810713255,são paulo,SP
2119,-23.51531002939798,-46.593731920307754,são paulo,SP
2120,-23.510416629107844,-46.594217747359366,são paulo,SP
2121,-23.509798868168936,-46.592326749379616,são paulo,SP
2122,-23.513043970309834,-46.584710465173956,são paulo,SP
2123,-23.513723036355266,-46.58071901817764,são paulo,SP
2124,-23.53054626556805,-46.53763533671847,são paulo,SP
2125,-23.511145452680463,-46.58541361809682,são paulo,SP
2126,-23.508108251457088,-46.589803486121525,são paulo,SP
2127,-23.509644401610018,-46.58591682722604,são paulo,SP
2128,-23.507025558976302,-46.590064417710174,são paulo,SP
2130,-23.510055290034064,-46.582831911333535,são paulo,SP
2131,-23.508716406053416,-46.58366963434123,são paulo,SP
2132,-23.503745462115518,-46.57883785567546,são paulo,SP
2133,-23.49960727477061,-46.58613566111719,são paulo,SP
2134,-23.500716537884472,-46.58971616264639,são paulo,SP
2135,-23.498274185123208,-46.58808773910783,são paulo,SP
2136,-23.499704296227126,-46.58469552428094,são paulo,SP
2138,-23.495373051907166,-46.57534847570553,são paulo,SP
2139,-23.494134939494487,-46.57343969969415,são paulo,SP
2141,-23.489498667834,-46.57225034105606,são paulo,SP
2142,-23.5100047784509,-46.5757172250109,são paulo,SP
2144,-23.50424932584107,-46.57148749056494,são paulo,SP
2147,-23.499556742714518,-46.565219963933195,são paulo,SP
2150,-23.493799173466442,-46.56812312531017,são paulo,SP
2151,-23.497092219545223,-46.56903967415892,são paulo,SP
2152,-23.498743044405348,-46.5726832606037,são paulo,SP
2161,-23.494679570084802,-46.57217757340302,são paulo,SP
2162,-23.490306450458757,-46.561910431184614,são paulo,SP
2166,-23.526409086040726,-46.58297467055226,são paulo,SP
2167,-23.522903946448046,-46.58180409758191,são paulo,SP
2168,-23.520174883432386,-46.57883175284207,são paulo,SP
2169,-23.848782525764513,-46.69670859299,são paulo,SP
2170,-23.52538215303813,-46.576422279590076,são paulo,SP
2174,-23.523572999999946,-46.57224499999995,são paulo,SP
2176,-23.51616183680533,-46.573834767413025,são paulo,SP
2177,-23.511506887875786,-46.569179116019356,são paulo,SP
2178,-23.52288901748514,-46.57120504884875,são paulo,SP
2179,-23.520153877315543,-46.56863248459232,são paulo,SP
2180,-23.52323435997463,-46.566020125742874,são paulo,SP
2181,-23.52114612906109,-46.563891527064435,são paulo,SP
2185,-23.512283612268444,-46.56782303996194,são paulo,SP
2186,-23.515803000000005,-46.57029096725142,são paulo,SP
2187,-23.519542631138567,-46.565099863177274,são paulo,SP
2188,-23.510835180398242,-46.56811326114641,são paulo,SP
2189,-23.507675947544566,-46.56858302164007,são paulo,SP
2190,-23.509614101304166,-46.56253204524207,são paulo,SP
2201,-23.494990086040726,-46.59798279433322,são paulo,SP
2202,-23.494827740492827,-46.593584287264086,são paulo,SP
2203,-23.49192999194992,-46.59041653872119,são paulo,SP
2204,-23.490822876767286,-46.59507655842803,são paulo,SP
2205,-23.490477555369612,-46.594130390645745,são paulo,SP
2206,-23.487076247013697,-46.589872683594,são paulo,SP
2207,-23.48694990091752,-46.58770552761269,são paulo,SP
2208,-23.48382239523337,-46.5893167574297,são paulo,SP
2209,-23.49204491756594,-46.57533226158464,são paulo,SP
2210,-23.48708308826243,-46.5799036537596,são paulo,SP
2211,-23.498565003606675,-46.593727543712845,são paulo,SP
2212,-23.494552072162264,-46.588470427289465,são paulo,SP
2213,-23.499224843181974,-46.59302791173756,são paulo,SP
2214,-23.494493001384974,-46.5851698477696,são paulo,SP
2215,-23.493698863725538,-46.586183893559934,são paulo,SP
2216,-23.49461980821169,-46.578532819868435,são paulo,SP
2217,-23.490456160424706,-46.581910088118185,são paulo,SP
2218,-23.48731244740034,-46.585378644468776,são paulo,SP
2219,-23.49466899861502,-46.589753619481804,são paulo,SP
2220,-23.494667241585823,-46.58444707729607,são paulo,SP
2221,-23.484380615875125,-46.579257916873445,são paulo,SP
2222,-23.478236497085803,-46.581142065497154,são paulo,SP
2223,-23.486899054677124,-46.57550708021236,são paulo,SP
2224,-23.487925777684808,-46.575694037191994,são paulo,SP
2225,-23.485398034970288,-46.57262572370016,são paulo,SP
2226,-23.485299810433396,-46.56849217208147,são paulo,SP
2227,-23.48523976464306,-46.56929746225974,são paulo,SP
2228,-23.480730376911517,-46.56945709423503,são paulo,SP
2230,-23.486516454902166,-46.562478134196986,são paulo,SP
2231,-23.47990401380306,-46.562937987042325,são paulo,SP
2232,-23.47511017568814,-46.5615869038317,são paulo,SP
2233,-23.47848905190716,-46.56429452622771,são paulo,SP
2234,-23.482357732442743,-46.56729639855159,são paulo,SP
2235,-23.480068777684806,-46.580352260199675,são paulo,SP
2236,-23.47349696502971,-46.568411497085805,são paulo,SP
2238,-23.47724567943905,-46.58068782209015,são paulo,SP
2239,-23.485911313843893,-46.60815465692195,são paulo,SP
2241,-23.493206975301497,-46.610704483611364,são paulo,SP
2242,-23.490874536172488,-46.608592838316326,são paulo,SP
2244,-23.490849038576957,-46.60657938579832,são paulo,SP
2245,-23.486666982514862,-46.60733772814356,são paulo,SP
2246,-23.488221478215685,-46.602079323619364,são paulo,SP
2247,-23.487080091869114,-46.60059895420967,são paulo,SP
2248,-23.48220703719198,-46.6000034089676,são paulo,SP
2249,-23.489646789341563,-46.59787366250217,são paulo,SP
2250,-23.487683521784312,-46.59757253427779,são paulo,SP
2251,-23.481333938820047,-46.592374477887304,são paulo,SP
2252,-23.477839999999958,-46.588239999999985,são paulo,SP
2254,-23.484847662502165,-46.59460662545441,são paulo,SP
2255,-23.47818527338564,-46.58978709463907,são paulo,SP
2256,-23.478143805759032,-46.59110466061918,são paulo,SP
2257,-23.47335560505508,-46.58459329239999,são paulo,SP
2258,-23.47689911667011,-46.58293592754822,são paulo,SP
2259,-23.472305748542908,-46.581985927837735,são paulo,SP
2260,-23.469580414103493,-46.574690290870784,são paulo,SP
2261,-23.46803738667389,-46.57747030986857,são paulo,SP
2262,-23.464662915344245,-46.575465003606666,são paulo,SP
2263,-23.46425034827241,-46.573830016031806,são paulo,SP
2264,-23.463400107132557,-46.57874302553523,são paulo,SP
2265,-23.478497046078786,-46.598433868024706,são paulo,SP
2266,-23.476407956979628,-46.596774688037385,são paulo,SP
2267,-23.477652733279466,-46.599490566333884,são paulo,SP
2268,-23.47460112545442,-46.59716737691152,são paulo,SP
2269,-23.474592953372944,-46.596153017485136,são paulo,SP
2270,-23.474570217871793,-46.59142970982172,são paulo,SP
2271,-23.471596089647406,-46.5902756508454,são paulo,SP
2272,-23.46921853933009,-46.587217153332624,são paulo,SP
2273,-23.467189337497825,-46.590764841104516,são paulo,SP
2274,-23.46760851373423,-46.586946148075455,são paulo,SP
2275,-23.467312927837725,-46.59256542783771,são paulo,SP
2276,-23.463201185123197,-46.584710512493494,são paulo,SP
2277,-23.464679731057757,-46.582283284205666,são paulo,SP
2278,-23.469854228143575,-46.57952134248948,são paulo,SP
2279,-23.46737228897453,-46.5743789105274,são paulo,SP
2281,-23.45568474396498,-46.584893303659,são paulo,SP
2282,-23.443303500000003,-46.56802725,são paulo,SP
2288,-23.43692344395329,-46.5702324035759,são paulo,SP
2289,-23.416950394944916,-46.58374412378099,são paulo,SP
2290,-23.725915666665667,-46.70910433948232,são paulo,SP
2301,-23.488955612268438,-46.615112565497164,são paulo,SP
2302,-23.485699731523646,-46.61530825639142,são paulo,SP
2303,-23.485209683882456,-46.611166631138566,são paulo,SP
2305,-23.47862494310117,-46.608933761584645,são paulo,SP
2306,-23.476413782128212,-46.60954679364074,são paulo,SP
2307,-23.4811698373536,-46.6068843126551,são paulo,SP
2308,-23.47988069969415,-46.60428753497027,são paulo,SP
2309,-23.477826195943248,-46.60353221634257,são paulo,SP
2310,-23.47839619178831,-46.60677490368747,são paulo,SP
2311,-23.468227145709527,-46.597899682901506,são paulo,SP
2312,-23.467531588954923,-46.59545803205609,são paulo,SP
2313,-23.4677380378194,-46.59423679420759,são paulo,SP
2314,-23.46503673466444,-46.597993449073776,são paulo,SP
2315,-23.460674228143574,-46.60228143588782,são paulo,SP
2316,-23.46319068610415,-46.59565700083672,são paulo,SP
2317,-23.458815817098493,-46.59460167095628,são paulo,SP
2318,-23.454905081597335,-46.59270606480468,são paulo,SP
2319,-23.451421254227057,-46.5985084185469,são paulo,SP
2320,-23.451455052743885,-46.599805062871425,são paulo,SP
2321,-23.448621122024207,-46.590201340123016,são paulo,SP
2322,-23.448367990564943,-46.59804316861901,são paulo,SP
2323,-23.43913057507646,-46.583516766028055,são paulo,SP
2324,-23.446192107132546,-46.58712276395058,são paulo,SP
2325,-23.456071921273914,-46.5850697356283,são paulo,SP
2326,-23.447200590600257,-46.57729566932451,são paulo,SP
2327,-23.44380837124333,-46.57575267157154,são paulo,SP
2328,-23.61165592581543,-46.753827296738244,são paulo,SP
2329,-23.610855359307262,-46.66996994365736,são paulo,SP
2330,-23.487428555658074,-46.621119552311185,são paulo,SP
2331,-23.488021353539423,-46.62269406865991,são paulo,SP
2332,-23.486775098245758,-46.623022292804016,são paulo,SP
2333,-23.487584846788664,-46.62403037956589,são paulo,SP
2334,-23.486120360811352,-46.61942248557328,são paulo,SP
2335,-23.484177848462103,-46.61583908742571,são paulo,SP
2336,-23.48171063281201,-46.616539285042386,são paulo,SP
2337,-23.480390419931883,-46.61344123688613,são paulo,SP
2338,-23.47832999999997,-46.61958999999996,são paulo,SP
2339,-23.4780093805182,-46.61334335844542,são paulo,SP
2340,-23.468746543234968,-46.61681303436759,são paulo,SP
2341,-23.47630494338963,-46.6114062305095,são paulo,SP
2342,-23.47413343963872,-46.612492234664444,são paulo,SP
2343,-23.469373696924198,-46.60643752969016,são paulo,SP
2344,-23.471031770275754,-46.611479792918395,são paulo,SP
2345,-23.4707663186277,-46.616167094235045,são paulo,SP
2346,-23.472004872323875,-46.60844051151254,são paulo,SP
2347,-23.467393435743585,-46.60863441006413,são paulo,SP
2348,-23.461872233971945,-46.60827861587512,são paulo,SP
2349,-23.460839350539562,-46.603826632812016,são paulo,SP
2350,-23.459346618096827,-46.61039206549717,são paulo,SP
2351,-23.456312999999994,-46.598950058283805,são paulo,SP
2352,-23.456373580068114,-46.596381820705176,são paulo,SP
2353,-23.453476501529202,-46.60655475491954,são paulo,SP
2354,-23.45615461449014,-46.60484004913721,são paulo,SP
2355,-23.45613791395927,-46.61157430875994,são paulo,SP
2356,-23.45231004302036,-46.61219125867044,são paulo,SP
2357,-23.452729407438397,-46.614620361792305,são paulo,SP
2358,-23.450884078430676,-46.60898303405589,são paulo,SP
2360,-23.435262230365264,-46.578147333198665,são paulo,SP
2361,-23.437370168474775,-46.581905325841056,são paulo,SP
2362,-23.435430778063907,-46.57332337857894,são paulo,SP
2363,-23.433070351115298,-46.574185754045054,são paulo,SP
2364,-23.434938000000002,-46.580512500000005,são paulo,SP
2365,-23.434269580068115,-46.58544511809683,são paulo,SP
2367,-23.656491551452955,-46.64428055550833,são paulo,SP
2368,-23.415630086877442,-46.58273425353455,são paulo,SP
2370,-23.463639771018745,-46.626866486015054,são paulo,SP
2371,-23.45938758451152,-46.61750338441334,são paulo,SP
2372,-23.46011843825374,-46.62452278282069,são paulo,SP
2373,-23.456906830276246,-46.615236268215796,são paulo,SP
2374,-23.457161242022035,-46.62052359201333,são paulo,SP
2375,-23.453855391078438,-46.62468762753187,são paulo,SP
2378,-23.4647494367062,-46.62940309888339,são paulo,SP
2401,-23.498272215101828,-46.62573942105704,são paulo,SP
2402,-23.497974503462448,-46.624823832361926,são paulo,SP
2404,-23.492939951699515,-46.628430882884125,são paulo,SP
2406,-23.489451796554924,-46.630290341392964,são paulo,SP
2407,-23.486654902302508,-46.624012355531235,são paulo,SP
2408,-23.483600507357586,-46.62898072675858,são paulo,SP
2410,-23.4776847732414,-46.62341740674591,são paulo,SP
2411,-23.47416101610016,-46.62516585290548,são paulo,SP
2413,-23.486957496537553,-46.644928910352576,são paulo,SP
2415,-23.474538765191323,-46.63086665098963,são paulo,SP
2416,-23.480216140717854,-46.629483580068104,são paulo,SP
2417,-23.479671101304177,-46.63118772814357,são paulo,SP
2418,-23.47307832416762,-46.629921515811695,são paulo,SP
2420,-23.478027569248084,-46.63653504302036,são paulo,SP
2421,-23.47426736081135,-46.63169094754457,são paulo,SP
2422,-23.527010132293896,-46.65033378992916,são paulo,SP
2423,-23.47072356064973,-46.632687842345256,são paulo,SP
2431,-23.48781727477062,-46.63644942270185,são paulo,SP
2433,-23.48227274049282,-46.633370144324545,são paulo,SP
2434,-23.484124854290478,-46.64153970843671,são paulo,SP
2435,-23.48348405190717,-46.64212652622771,são paulo,SP
2436,-23.479927669167274,-46.636987635726186,são paulo,SP
2440,-23.479795372468118,-46.64667401457095,são paulo,SP
2441,-23.474892960586306,-46.64190364224707,são paulo,SP
2442,-23.47637576019966,-46.6432019321369,são paulo,SP
2443,-23.475709623925212,-46.64544514793121,são paulo,SP
2450,-23.499799145709524,-46.637668733423695,são paulo,SP
2451,-23.50032232672679,-46.64104366534537,são paulo,SP
2452,-23.50365399500834,-46.642056453517185,são paulo,SP
2460,-23.493717303912522,-46.63544282653356,são paulo,SP
2461,-23.495253850329977,-46.636257080765986,são paulo,SP
2462,-23.4952684679439,-46.63823671357261,são paulo,SP
2463,-23.490489525481006,-46.645329525481024,são paulo,SP
2464,-23.497577927001014,-46.64216746696294,são paulo,SP
2465,-23.498478743551235,-46.64014336219632,são paulo,SP
2466,-23.497756459345567,-46.64026974992789,são paulo,SP
2467,-23.493303,-46.646959499999994,são paulo,SP
2468,-23.490156656673793,-46.64894579156328,são paulo,SP
2469,-23.485698346096168,-46.64383578726409,são paulo,SP
2470,-23.485059272000655,-46.650081038576964,são paulo,SP
2471,-23.4844354917439,-46.65240164908503,são paulo,SP
2472,-23.479537295314177,-46.655772762565604,são paulo,SP
2473,-23.478324496249083,-46.652201413266766,são paulo,SP
2474,-23.47747537330483,-46.65706214544971,são paulo,SP
2475,-23.484998916085843,-46.65111627844868,são paulo,SP
2478,-23.477976723007675,-46.66091119747245,são paulo,SP
2479,-23.475970812106837,-46.65993109380235,são paulo,SP
2508,-23.509848068295792,-46.66369014308379,são paulo,SP
2510,-23.513707394631975,-46.65262935449776,são paulo,SP
2511,-23.513772962777384,-46.65371082977809,são paulo,SP
2512,-23.51438813101735,-46.65712201599386,são paulo,SP
2513,-23.71473342074937,-46.778701320006206,são paulo,SP
2514,-23.511517207888474,-46.656207911737575,são paulo,SP
2516,-23.51372640966009,-46.66056344073524,são paulo,SP
2517,-23.508283698793687,-46.66291567895216,são paulo,SP
2518,-23.511444059897368,-46.66617891318112,são paulo,SP
2519,-23.50233051501402,-46.65835292379554,são paulo,SP
2520,-23.508981282820695,-46.67045155438868,são paulo,SP
2521,-23.504279237867085,-46.663444183738214,são paulo,SP
2522,-23.507719878440724,-46.661973448929565,são paulo,SP
2523,-23.508347259507172,-46.654741545790316,são paulo,SP
2524,-23.504007352761263,-46.651191936436064,são paulo,SP
2526,-23.504933063563925,-46.6473113963299,são paulo,SP
2530,-23.500553992786642,-46.6608103694097,são paulo,SP
2531,-23.498275295314176,-46.64885976296962,são paulo,SP
2532,-23.50171983374691,-46.65401131986844,são paulo,SP
2533,-23.499162691644077,-46.65415451304174,são paulo,SP
2534,-23.498399085204007,-46.65096456841136,são paulo,SP
2535,-23.4995248082117,-46.6483739619713,são paulo,SP
2536,-23.498645039413685,-46.64553966279062,são paulo,SP
2537,-23.491481887875782,-46.65345069983839,são paulo,SP
2538,-23.499413947544564,-46.656204061198,são paulo,SP
2539,-23.495531940331208,-46.65885293158865,são paulo,SP
2540,-23.490752427145235,-46.656743201915845,são paulo,SP
2541,-23.487336209273444,-46.65886875797796,são paulo,SP
2542,-23.491063568866426,-46.65843073802887,são paulo,SP
2543,-23.485037562871437,-46.66300810338164,são paulo,SP
2544,-23.486843190114865,-46.661266749379614,são paulo,SP
2545,-23.4971152478308,-46.661254030239625,são paulo,SP
2550,-23.510056798776635,-46.672644132667784,são paulo,SP
2551,-23.50301579156327,-46.6713934365803,são paulo,SP
2552,-23.501042328899484,-46.66401540091751,são paulo,SP
2554,-23.5024758377317,-46.67196294573358,são paulo,SP
2555,-23.495631988343234,-46.66535409103239,são paulo,SP
2556,-23.499042653067107,-46.67078132653356,são paulo,SP
2557,-23.498473989435023,-46.67225220650763,são paulo,SP
2558,-23.49606936358131,-46.67627446488548,são paulo,SP
2559,-23.494342557591324,-46.67563604593457,são paulo,SP
2560,-23.495499219545223,-46.67073869969414,são paulo,SP
2561,-23.492695451602017,-46.672958528105276,são paulo,SP
2562,-23.488189185369603,-46.67415994257126,são paulo,SP
2563,-23.489224391322498,-46.668388175877254,são paulo,SP
2564,-23.490904452680464,-46.66508983236193,são paulo,SP
2565,-23.487514323619365,-46.66991811740433,são paulo,SP
2566,-23.484535273331257,-46.6673609245345,são paulo,SP
2567,-23.480927999980075,-46.66976549999087,são paulo,SP
2610,-23.565293999999994,-46.54364759302508,são paulo,SP
2611,-23.469918779069793,-46.66525722759532,são paulo,SP
2612,-23.47505949653755,-46.66352282653355,são paulo,SP
2613,-23.473583622540225,-46.660808571614,são paulo,SP
2614,-23.473879710802663,-46.65610460505507,são paulo,SP
2615,-23.47215790259097,-46.652693804605015,são paulo,SP
2616,-23.468674745772944,-46.65469189301167,são paulo,SP
2617,-23.46928898779498,-46.65879026686476,são paulo,SP
2618,-23.470638653067113,-46.65121624340702,são paulo,SP
2633,-23.464231658895486,-46.654409268249736,são paulo,SP
2634,-23.459472000000005,-46.64974404717531,são paulo,SP
2635,-23.457738688037395,-46.642007912574286,são paulo,SP
2636,-23.454592292255754,-46.64661487538231,são paulo,SP
2649,-23.461973957816348,-46.66206872952856,são paulo,SP
2650,-23.458111909804327,-46.66044002775691,são paulo,SP
2651,-23.462018999999998,-46.657887750000015,são paulo,SP
2652,-23.457516286427378,-46.656083305845755,são paulo,SP
2653,-23.45343176325808,-46.65837495198797,são paulo,SP
2670,-23.467369011945227,-46.66185621801602,são paulo,SP
2671,-23.468540877603996,-46.66436133472787,são paulo,SP
2672,-23.461575024698497,-46.66632719095159,são paulo,SP
2673,-23.466705287375774,-46.66897803264962,são paulo,SP
2674,-23.463177956431366,-46.66877403289282,são paulo,SP
2675,-23.45859035581968,-46.672570042327884,são paulo,SP
2676,-23.456387524842732,-46.67384083334287,são paulo,SP
2677,-23.454068490285312,-46.66476454680487,são paulo,SP
2678,-23.457532735501168,-46.66179137858495,são paulo,SP
2679,-23.458352868151263,-46.66598406947199,são paulo,SP
2680,-23.450797267557256,-46.673849425616034,são paulo,SP
2710,-23.51249599777829,-46.67284269940569,são paulo,SP
2712,-23.508846293092482,-46.68024241851825,são paulo,SP
2713,-23.50711514171036,-46.6847233672403,são paulo,SP
2714,-23.507377146806032,-46.69037203041132,são paulo,SP
2715,-23.504272658895488,-46.68419188190316,são paulo,SP
2716,-23.499018372560144,-46.68530910310784,são paulo,SP
2717,-23.492199996431307,-46.68556629030259,são paulo,SP
2720,-23.503573931476076,-46.672229958885644,são paulo,SP
2721,-23.50280016847478,-46.67386732584105,são paulo,SP
2722,-23.50292613711118,-46.68379364501703,são paulo,SP
2723,-23.501365575076463,-46.67952120122336,são paulo,SP
2724,-23.49943950874986,-46.683774043813756,são paulo,SP
2725,-23.50090434332621,-46.68355114793121,são paulo,SP
2726,-23.503755656673793,-46.68877039869582,são paulo,SP
2727,-23.500385956802308,-46.68532533179917,são paulo,SP
2728,-23.501606385509852,-46.689769010964284,são paulo,SP
2729,-23.504310471002327,-46.69241302553522,são paulo,SP
2730,-23.50094581302761,-46.690120672287286,são paulo,SP
2731,-23.501638507646046,-46.68809361226843,são paulo,SP
2732,-23.5028420044434,-46.69443693533953,são paulo,SP
2733,-23.497406789767965,-46.695882594847994,são paulo,SP
2734,-23.49529787616166,-46.697616417954414,são paulo,SP
2735,-23.493293256630533,-46.69275190643714,são paulo,SP
2736,-23.492152854838732,-46.69130928310915,são paulo,SP
2737,-23.487935720785977,-46.6915015896474,são paulo,SP
2738,-23.49511341410349,-46.68997145850883,são paulo,SP
2739,-23.485809164031377,-46.68889056841136,são paulo,SP
2750,-23.493460620318526,-46.67971318789317,são paulo,SP
2751,-23.492080271618477,-46.6805964536261,são paulo,SP
2752,-23.49491842131685,-46.68259217638064,são paulo,SP
2754,-23.489537144324544,-46.67620566541635,são paulo,SP
2755,-23.48851771357262,-46.67941015751051,são paulo,SP
2756,-23.48698283375907,-46.67716445714488,são paulo,SP
2757,-23.48919285462939,-46.685652522523554,são paulo,SP
2758,-23.485635199549932,-46.681887865947225,são paulo,SP
2759,-23.483268257836283,-46.68120044732544,são paulo,SP
2764,-23.480439264787304,-46.67482521342838,são paulo,SP
2765,-23.47618322952855,-46.67427784762538,são paulo,SP
2801,-23.49206128227244,-46.696611870534866,são paulo,SP
2802,-23.490292567314842,-46.69489183902703,são paulo,SP
2803,-23.48685500805008,-46.69374941548847,são paulo,SP
2804,-23.48564720566677,-46.698120980148914,são paulo,SP
2805,-23.482057840412022,-46.70059098750651,são paulo,SP
2806,-23.479266313996963,-46.70031976611499,são paulo,SP
2807,-23.47940122675859,-46.701317881210684,são paulo,SP
2808,-23.468835478215688,-46.704123031363594,são paulo,SP
2809,-23.472450177909842,-46.70462664418032,são paulo,SP
2810,-23.462856862714833,-46.71416014693284,são paulo,SP
2811,-23.475410203993327,-46.7033272589589,são paulo,SP
2812,-23.461454369326024,-46.71310449112846,são paulo,SP
2813,-23.449481391913615,-46.712000764443516,são paulo,SP
2814,-23.45820236154875,-46.706107220791104,são paulo,SP
2815,-23.44808555453289,-46.71674161809682,são paulo,SP
2816,-23.461646151834216,-46.709547878343095,são paulo,SP
2820,-23.44885169608747,-46.709203751457096,são paulo,SP
2831,-23.484192286427373,-46.69239211809682,são paulo,SP
2832,-23.483019153759603,-46.69328377892557,são paulo,SP
2833,-23.478524496537542,-46.691280000000006,são paulo,SP
2834,-23.476609813203357,-46.692536767557264,são paulo,SP
2836,-23.47363951901435,-46.69654057758663,são paulo,SP
2837,-23.467626607276788,-46.6955359052167,são paulo,SP
2839,-23.47585412349638,-46.68322990540013,são paulo,SP
2840,-23.483927797939913,-46.68972826519133,são paulo,SP
2841,-23.477217946707846,-46.68433731141435,são paulo,SP
2842,-23.480294992786632,-46.68631305883206,são paulo,SP
2844,-23.471674616711844,-46.687793254371286,são paulo,SP
2845,-23.469990925616035,-46.69129550652088,são paulo,SP
2846,-23.46657451901435,-46.695237155288815,são paulo,SP
2847,-23.46883156036128,-46.68726529294825,são paulo,SP
2848,-23.463674213716843,-46.68984957077728,são paulo,SP
2849,-23.46608160421836,-46.68522331986845,são paulo,SP
2850,-23.468899206759733,-46.66334548043458,são paulo,SP
2851,-23.461128471002326,-46.68982923980033,são paulo,SP
2853,-23.45709878657161,-46.694141586589,são paulo,SP
2854,-23.45560153926946,-46.69764712254024,são paulo,SP
2855,-23.457540101304176,-46.701884965029706,são paulo,SP
2856,-23.560442999999992,-46.551113999999984,são paulo,SP
2857,-23.437511794001935,-46.71111582783889,são paulo,SP
2859,-23.58345061648375,-46.52778189504216,são paulo,SP
2860,-23.472611444630385,-46.67104306549715,são paulo,SP
2861,-23.48177452113323,-46.67514375624336,são paulo,SP
2863,-23.47429645628715,-46.67350309838997,são paulo,SP
2864,-23.472743898695825,-46.680858811962594,são paulo,SP
2865,-23.47676219401001,-46.67655711587511,são paulo,SP
